id,time,V9FFFS,V39FFFS,V45FFFS,V46FFFS,V48FFFS,V52FFFS,V58FFFS,V59FFFS,V1BIS,V2BIS,V6BIS,V10BIS,V17BIS,V18BIS,V21BIS,V29BIS,V33BIS,V43BIS,V47BIS,V50BIS,V56BIS,V57BIS,V60BIS,V61BIS,V63BIS,V14RI,V15RI,V32RI,V35RI,V5GDP,V12GDP,V20GDP,V31GDP,V41GDP,V54GDP,V65GDP,V4RR,V8RR,V16RR,V23RR,V25RR,V30RR,V36RR,V37RR,V22I,V27I,V28I,V38I,V40I,V44I,V51I
254,2,1,1,1,1,1,1,1,2,2,2,2,2,3,2,1,2,2,1,1,1,2,2,2,1,1,3,2,3,4,2,2,2,4,2,1,2,2,2,4,1,4,3,4,3,2,2,2,3,3,1,2
254,3,1,3,1,3,2,3,1,2,2,3,2,2,1,1,2,3,3,2,3,2,2,1,2,2,2,1,2,2,3,3,2,3,4,3,1,2,2,1,3,1,2,2,3,3,1,3,3,3,2,2,2
254,4,1,2,1,2,1,3,3,4,2,3,3,3,4,3,3,2,2,2,3,2,4,3,2,3,3,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,2,2,3,3,2,3,2,2,3,3,4
255,1,4,2,2,1,1,3,4,3,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,3,3,3,3,2,2,3,3,4,3,4,1,1,3
255,2,4,3,3,1,1,3,4,3,2,1,3,1,2,1,2,3,2,2,2,4,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,3,2,2,3,1,3,3,3,4,4,4,4,4,1,4
255,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,1,4,3,4,4,4,3,4,4,3,3,4,2,3,3,2,3,2,3,4,3,4,3,3,3,4,2,3,3,3,4,4,3,4,2,4,3,3,3,3,2,4,4,4,3,2,3,2,3,3,3,3
256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,1,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,4,3,4,3,3,2,4,4,3,2,4,3,3,4,3,2,3,2,3,3,4,3,3,4,3,2,3,2,2
257,2,3,2,4,3,2,3,1,3,2,3,2,4,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,2,2,3,2,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,2,4,2,3
257,3,3,3,4,3,2,3,3,4,3,3,3,4,3,2,3,3,4,3,4,4,3,3,2,3,3,2,3,3,3,3,4,3,3,3,3,3,2,4,3,3,3,3,3,4,3,4,4,3,3,3,4
257,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,1,1,3,4,2,1,2,2,1,2,1,2,1,2,2,1,2,1,4,3,2,2,2,2,1,3,3,4,3,3,4,3,3,4,3,3,3,1,3,3,3,2,3,3,3,2,3,2,2,2,1,3
258,2,1,2,3,3,1,1,1,1,2,1,2,1,2,3,1,1,2,3,2,2,1,1,1,1,2,3,3,3,3,3,3,2,3,3,2,3,1,1,2,2,2,2,3,3,2,2,2,3,2,3,3
258,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,1,1,2,2,2,2,1,1,1,3,1,2,2,3,2,1,1,2,3,2,3,3,2,2,2,2,2,2,2,4,3,4,3,3,3,3,3,3,2,3,2,4,3,3,3,2,2,2,3,2,3,3
259,2,1,2,3,2,2,2,3,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,3,4,2,3,4,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,2,2,2,3,3,4,3
259,3,1,2,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,4,2,3,3,2,2,2,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3
259,4,1,2,3,1,2,1,1,1,3,2,2,2,3,2,2,2,1,3,2,2,3,2,2,2,2,3,2,2,4,3,3,3,3,3,2,3,4,2,2,3,4,2,2,3,3,3,2,3,2,4,3
260,1,4,1,3,1,1,2,4,3,2,2,3,3,3,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,1,2,2,4,4,4,2,2,3,3,2,4,4,1
260,2,3,1,3,1,1,3,4,3,3,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,1,3,2,2,3,4,2,2,2,2,2,2,4,2
260,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1,2,1,2,1,1,1,3,1,4,2,1,1,4,3,1,2,2,4,1,1,2,2,1,1,2,2,2,2,4,3,4,3,4,4,2,3,2,3,3,3,2,3,2,4,3,3,4,3,2,3,4
261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,1,2,4,4,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,3,2,4,3,4,4,4,4,1,2,4,4,4,4,4
262,2,3,1,4,2,1,4,3,3,4,3,3,2,3,2,3,3,3,4,4,3,3,3,4,3,3,4,2,2,4,3,3,2,4,3,3,3,3,3,2,3,2,3,4,4,3,2,3,4,1,4,4
262,3,2,4,4,1,1,4,1,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,3,4,4,4,4,4,4,1,4,4,4,3,4,4
262,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,1,1,2,4,4,3,1,2,1,3,1,3,2,4,4,1,2,1,4,3,3,3,3,1,2,4,3,3,3,4,4,4,4,4,4,4,4,3,3,4,2,4,4,4,4,4,4,1,2,1,3,4
263,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,1,1,2,4,4,3,3,4,4,2,2,2,1,4,4,2,3,2,4,4,3,3,2,3,3,4,2,1,1,3,4,3,2,3,3,3,3,2,1,3,1,3,2,2,2,3,2,3,1,1,4,3
264,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,1,1,1,1,2,1,2,2,3,3,3,4,4,4,4,4,3,3,1,1,2,1,2,2,2,2,2,1,2,2,1,3,4
265,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,2,3,3,3,4,4,3,4,4,4,4,2,1,2,2,3,2,3,2,2,1,2,2,2,2,4
265,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,1,1,3,2,4,2,1,1,2,3,4,2,4,2,3,1,2,4,3,4,4,4,1,4,4,3,3,4,1,2,1,1,2,2,1,3,2,2,4,2,3,2,3,3,1,4,4,1,3,1,1,4
266,2,2,1,3,4,1,1,1,1,2,2,4,2,4,4,2,3,3,3,4,4,4,1,4,4,2,2,4,2,1,1,1,1,2,1,3,2,2,4,1,1,2,3,1,1,4,4,4,4,4,1,2
266,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,4,1,2,3,4,2,2,1,2,3,3,2,2,4,4,3,4,3,4,4,4,4,1,3,3,3,3,4,2,3,1,1,1,1,1,3,2,2,2,1,4,3,3,2,2,4,4,2,3,1,1,3
267,1,1,2,2,3,1,1,2,2,2,1,1,2,1,2,3,1,1,3,1,1,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,3
267,2,2,2,2,3,1,2,3,2,2,2,3,2,2,2,2,3,2,2,1,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,3,3,2,3,2,3,2,2,2,2,2,2
267,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,4,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,3,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1
268,1,3,4,4,1,2,2,2,3,2,2,2,1,4,3,2,2,2,3,3,2,3,2,2,1,2,2,2,2,3,4,3,2,3,3,3,4,4,2,2,2,4,3,3,3,2,2,2,2,2,2,3
268,2,1,3,3,2,2,2,2,4,2,2,1,2,4,2,2,2,3,3,2,2,3,2,1,2,2,4,3,3,3,4,4,3,4,4,3,4,4,2,3,2,4,3,4,4,2,3,3,3,2,2,3
268,3,2,3,3,1,2,2,1,2,2,2,2,2,3,3,1,2,2,3,2,2,3,3,2,2,2,4,3,4,3,4,4,3,4,4,3,4,3,2,3,3,4,3,3,3,2,3,3,3,2,3,3
268,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1,1,2,2,2,2,4,1,2,2,3,2,3,4,3,3,3,2,3,3,3,4,3,3,3,2,3,3,4,4,4,3,3,4,3,4,3,1,1,3,3,3,3,4,3,4,2,3,4,2,4,4
269,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,1,4,1,2,1,1,2,3,1,4,3,4,4,3,3,4,2,2,4,3,4,3,1,1,2,1,2,1,3,4,3,2,2,1,2,3,2,3,1,3,1,3,1,2,1,1,1,2,1,1,4,3
270,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,1,1,3,4,4,4,4,1,4,2,1,2,2,4,2,1,2,3,4,1,3,3,1,3,2,4,3,2,4,2,4,4,3,4,4,3,4,4,3,3,2,4,2,2,2,3,3,4,3,2,4,4
271,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,4,1,3,3,4,4,2,4,4,2,2,2,4,3,3,1,3,3,4,2,3,2,2,3,1,3,3,3,3,4,3,4,3,4,4,4,4,1,3,3,3,3,2,4,4,4,3,3,4,1,2,4
272,1,1,2,4,1,1,1,1,4,2,1,1,2,1,1,2,4,1,2,2,3,2,2,3,3,4,3,3,4,4,2,4,1,4,3,4,4,1,1,2,4,4,4,4,4,1,3,3,3,2,4,4
272,2,1,1,1,1,1,2,1,4,2,2,1,3,4,1,1,2,1,4,1,2,3,1,3,3,1,4,4,4,4,4,4,2,4,2,3,4,4,1,3,2,4,4,4,4,1,1,2,2,1,1,4
272,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,1,2,1,1,1,1,2,1,3,2,2,2,1,3,3,2,1,3,2,2,3,3,2,2,3,2,2,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,1,2,2,3,2,2,2,1,4,3
273,2,2,1,4,1,2,2,2,3,3,2,2,1,3,3,2,2,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,2,2,2,2,2,2,2,2,3,3
273,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,1,1,2,2,1,1,2,2,1,2,3,3,3,2,3,3,3,3,3,3,2,3,1,3,3,1,1,3,1,1,2,2,2,2,2,3,2,2,1,2,2,4,2,1,1,1,2,1,2,3,2,2
274,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1,1,2,2,1,1,1,2,1,1,2,4,2,1,1,2,3,2,4,3,3,3,1,2,1,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2
275,2,1,1,1,1,1,2,2,2,1,3,3,2,3,2,2,2,3,4,2,2,3,2,2,2,2,2,2,2,2,4,2,2,3,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3
275,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,2,4,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,2,4,3
275,4,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3
276,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,3,1,2,1,1,1,1,1,3,2,3,3,4,4,3,4,4,2,4,1,2,3,1,4,2,3,2,1,2,3,2,1,2,4
276,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,4,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,3,3,3,3,4,4,4,4,4,4,1,1,3,2,1,3,3,3,3,2,3,4,2,1,2,3
277,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,3,1,3,2,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,4,4
277,2,2,1,2,1,1,2,3,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,4,1,1,1,3,3,3,1,3,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,4,4
277,3,2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,4,1,1,1,2,2,3,2,3,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,2,4,4
277,4,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,2,2,3,1,1,2,1,1,1,1,1,2,1,2,1,3,4,3
278,1,2,3,2,2,2,1,1,2,2,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,2,2,2,4,3,2,2,3,2,3,2,3,2,2,2,4,3,2,3,3,4,3,4,2,3,3
278,2,2,2,3,1,1,2,1,2,4,2,4,4,4,3,3,2,4,4,4,4,4,2,4,4,3,1,2,2,4,2,1,2,2,2,3,2,2,2,3,2,3,2,2,2,3,1,3,3,1,3,2
278,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,4,1,3,3,1,1,1,1,2,2,3,4,4,3,4,3,3,2,4,4,4,4,2,2,4,3,3,2,2,4,2,3,3,3,3,2,3,3,2,2,2,3,3,2,2,3,1,2,3,3,3,2
279,1,2,2,3,2,2,1,1,3,2,1,2,1,2,2,1,1,1,2,3,2,2,1,2,1,3,2,2,1,2,3,4,2,3,3,3,2,3,1,3,2,4,2,3,2,2,2,2,2,3,3,3
279,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,1,4,4,4,2,4,4,4,2,3,2,4,3,3,4,2,2,3,3,3,2,4,3,2,3,4,2,3,2,3,3,3,2,4,3,3,3,4,1,3,2,4,3,3,3,3,2,1,2,2,2,4
280,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
