                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     314.422,       0.958,       0.463,     90.5590,       0.463,    926.3531,            ,            ,            ,
                              ,     315.418,       0.996,       0.467,    689.2184,       0.467,    866.6134,            ,            ,            ,
                              ,     316.400,       0.982,       0.470,     56.0945,       0.470,    811.0131,            ,            ,            ,
                              ,     317.344,       0.944,       0.473,    539.3596,       0.473,    759.2424,            ,            ,            ,
                              ,     318.326,       0.982,       0.477,    219.4430,       0.477,    711.0218,            ,            ,            ,
                              ,     319.271,       0.945,       0.480,    602.7455,       0.480,    666.0982,            ,            ,            ,
                              ,     320.172,       0.901,       0.483,    960.4740,       0.483,    624.2411,            ,            ,            ,
                              ,     321.168,       0.996,       0.487,    556.6700,       0.487,    585.2400,            ,            ,            ,
                              ,     322.295,       1.127,       0.490,    670.8094,       0.490,    548.9012,            ,            ,            ,
                              ,     323.348,       1.053,       0.493,    257.0333,       0.493,    515.0462,            ,            ,            ,
                              ,     324.397,       1.049,       0.497,    187.0999,       0.497,    483.5096,            ,            ,            ,
                              ,     325.419,       1.022,       0.500,    102.3721,       0.500,    454.1379,            ,            ,            ,
                              ,     326.337,       0.918,            ,            ,            ,            ,            ,            ,            ,
                              ,     327.303,       0.966,            ,            ,            ,            ,            ,            ,            ,
                              ,     328.175,       0.872,            ,            ,            ,            ,            ,            ,            ,
                              ,     329.049,       0.874,            ,            ,            ,            ,            ,            ,            ,
                              ,     330.002,       0.953,            ,            ,            ,            ,            ,            ,            ,
                              ,     330.828,       0.826,            ,            ,            ,            ,            ,            ,            ,
                              ,     331.643,       0.815,            ,            ,            ,            ,            ,            ,            ,
                              ,     332.504,       0.861,            ,            ,            ,            ,            ,            ,            ,
                              ,     333.440,       0.936,            ,            ,            ,            ,            ,            ,            ,
                              ,     334.323,       0.883,            ,            ,            ,            ,            ,            ,            ,
                              ,     335.274,       0.951,            ,            ,            ,            ,            ,            ,            ,
                              ,     336.344,       1.070,            ,            ,            ,            ,            ,            ,            ,
                              ,     337.389,       1.045,            ,            ,            ,            ,            ,            ,            ,
