                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     310.700,       0.778,            ,            ,            ,            ,            ,            ,            ,
                              ,     311.467,       0.767,            ,            ,            ,            ,            ,            ,            ,
                              ,     312.313,       0.846,            ,            ,            ,            ,            ,            ,            ,
                              ,     313.176,       0.863,            ,            ,            ,            ,            ,            ,            ,
                              ,     314.032,       0.856,            ,            ,            ,            ,            ,            ,            ,
                              ,     314.870,       0.838,            ,            ,            ,            ,            ,            ,            ,
                              ,     315.608,       0.738,            ,            ,            ,            ,            ,            ,            ,
                              ,     316.323,       0.715,            ,            ,            ,            ,            ,            ,            ,
                              ,     317.009,       0.686,            ,            ,            ,            ,            ,            ,            ,
                              ,     317.694,       0.685,            ,            ,            ,            ,            ,            ,            ,
                              ,     318.434,       0.740,            ,            ,            ,            ,            ,            ,            ,
                              ,     319.323,       0.889,            ,            ,            ,            ,            ,            ,            ,
                              ,     320.162,       0.839,            ,            ,            ,            ,            ,            ,            ,
                              ,     321.008,       0.846,            ,            ,            ,            ,            ,            ,            ,
                              ,     321.847,       0.839,            ,            ,            ,            ,            ,            ,            ,
                              ,     322.634,       0.787,            ,            ,            ,            ,            ,            ,            ,
                              ,     323.399,       0.765,            ,            ,            ,            ,            ,            ,            ,
                              ,     324.208,       0.809,            ,            ,            ,            ,            ,            ,            ,
                              ,     324.942,       0.734,            ,            ,            ,            ,            ,            ,            ,
                              ,     325.672,       0.730,            ,            ,            ,            ,            ,            ,            ,
                              ,     326.403,       0.731,            ,            ,            ,            ,            ,            ,            ,
                              ,     327.129,       0.726,            ,            ,            ,            ,            ,            ,            ,
                              ,     327.868,       0.739,            ,            ,            ,            ,            ,            ,            ,
                              ,     328.633,       0.765,            ,            ,            ,            ,            ,            ,            ,
                              ,     329.384,       0.751,            ,            ,            ,            ,            ,            ,            ,
                              ,     330.138,       0.754,            ,            ,            ,            ,            ,            ,            ,
                              ,     330.860,       0.722,            ,            ,            ,            ,            ,            ,            ,
                              ,     331.590,       0.730,            ,            ,            ,            ,            ,            ,            ,
                              ,     332.311,       0.721,            ,            ,            ,            ,            ,            ,            ,
                              ,     333.019,       0.708,            ,            ,            ,            ,            ,            ,            ,
                              ,     333.710,       0.691,            ,            ,            ,            ,            ,            ,            ,
                              ,     334.397,       0.687,            ,            ,            ,            ,            ,            ,            ,
                              ,     335.068,       0.671,            ,            ,            ,            ,            ,            ,            ,
                              ,     335.740,       0.672,            ,            ,            ,            ,            ,            ,            ,
                              ,     336.451,       0.711,            ,            ,            ,            ,            ,            ,            ,
                              ,     337.227,       0.776,            ,            ,            ,            ,            ,            ,            ,
                              ,     338.038,       0.811,            ,            ,            ,            ,            ,            ,            ,
                              ,     338.831,       0.793,            ,            ,            ,            ,            ,            ,            ,
                              ,     339.597,       0.766,            ,            ,            ,            ,            ,            ,            ,
                              ,     340.345,       0.748,            ,            ,            ,            ,            ,            ,            ,
                              ,     341.069,       0.724,            ,            ,            ,            ,            ,            ,            ,
                              ,     341.758,       0.689,            ,            ,            ,            ,            ,            ,            ,
                              ,     342.438,       0.680,            ,            ,            ,            ,            ,            ,            ,
                              ,     343.090,       0.652,            ,            ,            ,            ,            ,            ,            ,
                              ,     343.733,       0.643,            ,            ,            ,            ,            ,            ,            ,
                              ,     344.376,       0.643,            ,            ,            ,            ,            ,            ,            ,
                              ,     345.046,       0.670,            ,            ,            ,            ,            ,            ,            ,
                              ,     345.845,       0.799,            ,            ,            ,            ,            ,            ,            ,
                              ,     347.321,       0.950,            ,            ,            ,            ,            ,            ,            ,
                              ,     348.295,       0.974,            ,            ,            ,            ,            ,            ,            ,
                              ,     349.127,       0.832,            ,            ,            ,            ,            ,            ,            ,
                              ,     349.922,       0.795,            ,            ,            ,            ,            ,            ,            ,
                              ,     350.669,       0.747,            ,            ,            ,            ,            ,            ,            ,
                              ,     351.411,       0.742,            ,            ,            ,            ,            ,            ,            ,
                              ,     352.181,       0.770,            ,            ,            ,            ,            ,            ,            ,
                              ,     352.958,       0.777,            ,            ,            ,            ,            ,            ,            ,
                              ,     353.717,       0.759,            ,            ,            ,            ,            ,            ,            ,
                              ,     354.452,       0.735,            ,            ,            ,            ,            ,            ,            ,
                              ,     355.158,       0.706,            ,            ,            ,            ,            ,            ,            ,
                              ,     355.854,       0.696,            ,            ,            ,            ,            ,            ,            ,
