                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     264.130,       1.051,       0.287,   3274.8343,       0.287,   4549.5701,            ,            ,            ,
                              ,     265.116,       0.986,       0.290,   5874.4382,       0.290,   4168.3225,            ,            ,            ,
                              ,     265.987,       0.871,       0.293,   9504.7406,       0.293,   3830.8922,            ,            ,            ,
                              ,     266.900,       0.913,       0.297,  10769.4558,       0.297,   3531.6555,            ,            ,            ,
                              ,     267.932,       1.032,       0.300,   5664.4724,       0.300,   3265.7434,            ,            ,            ,
                              ,     269.002,       1.070,       0.303,   1286.0040,       0.303,   3028.9467,            ,            ,            ,
                              ,     269.993,       0.991,       0.307,    379.7123,       0.307,   2817.6286,            ,            ,            ,
                              ,     270.913,       0.920,       0.310,    306.5591,       0.310,   2628.6462,            ,            ,            ,
                              ,     271.790,       0.877,       0.313,    791.3542,       0.313,   2459.2822,            ,            ,            ,
                              ,     272.711,       0.921,       0.317,   2412.9684,       0.317,   2307.1843,            ,            ,            ,
                              ,     273.668,       0.957,       0.320,   3086.4340,       0.320,   2170.3137,            ,            ,            ,
                              ,     274.509,       0.841,       0.323,   5909.8325,       0.323,   2046.9001,            ,            ,            ,
                              ,     275.354,       0.845,       0.327,   6453.2831,       0.327,   1935.4036,            ,            ,            ,
                              ,     276.272,       0.918,       0.330,   1902.0393,       0.330,   1834.4817,            ,            ,            ,
                              ,     277.360,       1.088,       0.333,    633.3412,       0.333,   1742.9616,            ,            ,            ,
                              ,     278.318,       0.958,       0.337,    799.2019,       0.337,   1659.8157,            ,            ,            ,
                              ,     279.185,       0.867,       0.340,   1498.4030,       0.340,   1584.1419,            ,            ,            ,
                              ,     280.165,       0.980,       0.343,     41.4143,       0.343,   1515.1453,            ,            ,            ,
                              ,     281.243,       1.078,       0.347,   4043.7756,       0.347,   1452.1241,            ,            ,            ,
                              ,     282.301,       1.058,       0.350,   3441.6621,       0.350,   1394.4559,            ,            ,            ,
                              ,     283.258,       0.957,       0.353,    446.3937,       0.353,   1341.5877,            ,            ,            ,
                              ,     284.174,       0.916,       0.357,    273.6200,       0.357,   1293.0254,            ,            ,            ,
                              ,     285.191,       1.017,       0.360,    962.0211,       0.360,   1248.3266,            ,            ,            ,
                              ,     286.263,       1.072,       0.363,   1409.0560,       0.363,   1207.0929,            ,            ,            ,
                              ,     287.251,       0.988,       0.367,   2737.8802,       0.367,   1168.9644,            ,            ,            ,
                              ,     288.123,       0.872,       0.370,   1440.0182,       0.370,   1133.6142,            ,            ,            ,
                              ,     288.966,       0.843,       0.373,    117.0185,       0.373,   1100.7439,            ,            ,            ,
                              ,     289.860,       0.894,       0.377,   2221.0617,       0.377,   1070.0799,            ,            ,            ,
                              ,     290.941,       1.081,       0.380,   2814.5782,       0.380,   1041.3700,            ,            ,            ,
                              ,     292.029,       1.088,       0.383,    579.6217,       0.383,   1014.3809,            ,            ,            ,
                              ,     292.942,       0.913,       0.387,    190.0518,       0.387,    988.8955,            ,            ,            ,
                              ,     293.808,       0.866,       0.390,     47.0357,       0.390,    964.7113,            ,            ,            ,
                              ,     294.707,       0.899,       0.393,    128.9084,       0.393,    941.6387,            ,            ,            ,
                              ,     295.646,       0.939,       0.397,    150.7805,       0.397,    919.5001,            ,            ,            ,
                              ,     296.575,       0.929,       0.400,    473.5318,       0.400,    898.1289,            ,            ,            ,
                              ,     297.386,       0.811,       0.403,    677.3386,       0.403,    877.3692,            ,            ,            ,
                              ,     298.180,       0.794,       0.407,    769.0038,       0.407,    857.0756,            ,            ,            ,
                              ,     298.991,       0.811,       0.410,   1018.1009,       0.410,    837.1136,            ,            ,            ,
                              ,     299.868,       0.877,       0.413,    565.7905,       0.413,    817.3595,            ,            ,            ,
                              ,     300.854,       0.986,       0.417,   1808.2692,       0.417,    797.7016,            ,            ,            ,
                              ,     301.830,       0.976,       0.420,    539.1726,       0.420,    778.0403,            ,            ,            ,
                              ,     302.720,       0.890,       0.423,    239.3150,       0.423,    758.2897,            ,            ,            ,
                              ,     303.639,       0.919,       0.427,   1156.0219,       0.427,    738.3778,            ,            ,            ,
                              ,     304.816,       1.177,       0.430,    764.7931,       0.430,    718.2477,            ,            ,            ,
                              ,     305.855,       1.039,       0.433,   2283.5930,       0.433,    697.8580,            ,            ,            ,
                              ,     306.709,       0.854,       0.437,   2172.9267,       0.437,    677.1836,            ,            ,            ,
                              ,     307.519,       0.810,       0.440,   1457.5223,       0.440,    656.2155,            ,            ,            ,
                              ,     308.270,       0.751,       0.443,    558.6063,       0.443,    634.9605,            ,            ,            ,
                              ,     308.988,       0.718,       0.447,     88.6717,       0.447,    613.4409,            ,            ,            ,
                              ,     309.722,       0.734,       0.450,    269.8779,       0.450,    591.6932,            ,            ,            ,
                              ,     311.071,       1.037,       0.453,    104.5933,       0.453,    569.7667,            ,            ,            ,
                              ,     312.342,       1.271,       0.457,    193.7065,       0.457,    547.7219,            ,            ,            ,
                              ,     313.498,       1.156,       0.460,    562.9616,       0.460,    525.6278,            ,            ,            ,
                              ,     314.650,       1.152,       0.463,   1303.8721,       0.463,    503.5602,            ,            ,            ,
                              ,     315.727,       1.077,       0.467,   1107.2887,       0.467,    481.5992,            ,            ,            ,
                              ,     316.729,       1.002,       0.470,     98.8216,       0.470,    459.8263,            ,            ,            ,
                              ,     317.610,       0.881,       0.473,    344.4414,       0.473,    438.3226,            ,            ,            ,
                              ,     318.484,       0.874,       0.477,    514.8864,       0.477,    417.1666,            ,            ,            ,
                              ,     319.440,       0.956,       0.480,     59.8899,       0.480,    396.4319,            ,            ,            ,
                              ,     320.577,       1.137,       0.483,    418.1043,       0.483,    376.1864,            ,            ,            ,
                              ,     321.628,       1.051,       0.487,    608.5438,       0.487,    356.4904,            ,            ,            ,
                              ,     322.654,       1.026,       0.490,    116.9847,       0.490,    337.3964,            ,            ,            ,
                              ,     323.652,       0.998,       0.493,    361.3080,       0.493,    318.9480,            ,            ,            ,
                              ,     324.565,       0.913,       0.497,    716.9916,       0.497,    301.1805,            ,            ,            ,
                              ,     325.418,       0.853,       0.500,    310.0311,       0.500,    284.1202,            ,            ,            ,
                              ,     326.293,       0.875,            ,            ,            ,            ,            ,            ,            ,
                              ,     327.273,       0.980,            ,            ,            ,            ,            ,            ,            ,
                              ,     328.327,       1.054,            ,            ,            ,            ,            ,            ,            ,
                              ,     329.361,       1.034,            ,            ,            ,            ,            ,            ,            ,
                              ,     330.281,       0.920,            ,            ,            ,            ,            ,            ,            ,
                              ,     331.130,       0.849,            ,            ,            ,            ,            ,            ,            ,
                              ,     331.957,       0.827,            ,            ,            ,            ,            ,            ,            ,
                              ,     332.808,       0.851,            ,            ,            ,            ,            ,            ,            ,
                              ,     333.800,       0.992,            ,            ,            ,            ,            ,            ,            ,
                              ,     334.986,       1.186,            ,            ,            ,            ,            ,            ,            ,
                              ,     336.043,       1.057,            ,            ,            ,            ,            ,            ,            ,
                              ,     336.998,       0.955,            ,            ,            ,            ,            ,            ,            ,
                              ,     337.864,       0.866,            ,            ,            ,            ,            ,            ,            ,
                              ,     338.685,       0.821,            ,            ,            ,            ,            ,            ,            ,
                              ,     339.471,       0.786,            ,            ,            ,            ,            ,            ,            ,
                              ,     340.248,       0.777,            ,            ,            ,            ,            ,            ,            ,
                              ,     341.218,       0.970,            ,            ,            ,            ,            ,            ,            ,
                              ,     342.394,       1.176,            ,            ,            ,            ,            ,            ,            ,
